SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,c_minus_deltac,Reaction_Rate_J,SEI_Growth,Plating_Risk,Electrode_Area,Graphene_Enhanced,SEI_Growth_Enhanced,Plating_Risk_Enhanced,Degradation Rate (%)_Enhanced,Electrode_Area_Enhanced
24.664098437328672,4.007680362290595,88.63287341197105,30.141192934774367,34.15891719852275,73.82201018684752,8.892098750842447,Slow,98.2215802498315,Li-ion,563,C,1,0.10560433503671994,0.010560433503671994,5.576137789273898e-06,2.8461617895503797,152064.94024974114,1,0.0016697511475177818,1.3067888405286554,5.78,513.7964100539506
67.8177350385684,4.111396266657162,20.850257476332125,21.53943338761748,27.101790370810768,60.56452594472375,9.514902250036275,Normal,98.09701954999277,Li-ion,101,A,1,0.35887486394084583,0.03588748639408458,6.686382241735377e-05,0.925056860026777,14735.391617792007,1,0.005674309825180517,0.7450061181064664,6.18,170.419558218501
12.386017948745964,4.130491304807881,91.22079765572576,33.92312290275851,19.409752788294984,36.91618938424202,5.391806157928725,Normal,98.92163876841424,Li-ion,717,C,0,0.0748893008089161,0.007488930080891611,2.8042036878241615e-06,2.6120458330638128,262867.10230596416,1,0.0011841038146683258,1.2518895717427667,3.5,545.266500766755
67.89593965981179,3.647463532303967,47.98308341148751,25.43892078836897,27.087186394295426,42.72610535596623,8.22725180207289,Normal,98.35454963958544,Li-ion,269,C,1,0.22718167884664953,0.022718167884664953,2.5805757601791104e-05,1.814865432502686,37305.418293164825,1,0.003592057739081535,1.0435129417029823,5.35,268.19311936339057
59.10551103843415,3.9420921540647647,53.74004444178427,25.281239693874376,25.468027418440165,89.49701331214759,11.677421979294394,Fast,97.66451560414112,Li-ion,924,B,2,0.20822283921474163,0.020822283921474165,2.1678375385324077e-05,2.0448062978669146,44094.86936384045,1,0.0032922921639280496,1.1076478586266254,7.59,290.629066630358
94.73183278988726,4.013179115690697,61.947989806109575,38.78136958900584,19.535452506392915,71.51670283865889,12.635385355499562,Normal,97.47292292890008,Li-ion,436,C,1,0.24773001704592015,0.024773001704592016,3.0685080672785945e-05,1.5572110876552074,31560.595042413508,1,0.003916955493287226,0.9666057379268573,8.21,247.3661200681656
44.74923740206968,3.592097379589082,13.936516507805262,32.72748563066749,28.330439533860694,119.02851705849412,13.792879239844702,Fast,97.24142415203106,Li-ion,571,C,2,0.3396172596437535,0.033961725964375356,5.766994152396635e-05,0.41320947136163527,17044.503096896824,1,0.005369820365895229,0.49792136208138443,8.97,183.0784351679496
96.50715074415228,4.001077475277462,21.070296561137106,26.490236003506844,16.602114532192044,81.13416562477262,12.911049806114008,Normal,97.4177900387772,Li-ion,294,A,2,0.35887486394084583,0.03588748639408458,9.162960424530346e-05,0.7664647389149091,10795.68468577045,1,0.005674309825180517,0.678143674562364,8.39,146.15322536597884
91.48155777604572,4.136322764465949,60.27781568053828,25.39023724584545,23.83667409603909,57.09737125921691,10.60170402269597,Fast,97.8796591954608,Li-ion,769,A,1,0.2505504762813536,0.025055047628135357,3.1387770582406555e-05,2.284095255340217,30875.851656897084,1,0.003961550869445359,1.1706652609538435,6.89,244.7492037068076
27.62120213103668,3.6257781762091694,40.88506178553924,23.81853170143287,18.267335167968405,97.2152027615838,10.673253588422128,Slow,97.86534928231558,Li-ion,752,A,2,0.1565090928151301,0.01565090928151301,1.2247548066907504e-05,1.6473602176545676,75485.66685317481,1,0.0024746260391125268,0.9941911941838655,6.94,374.66655961011145
19.0700201239684,4.179976565829148,68.70624837327458,24.374312259958547,19.045878983164076,58.451581370626656,7.043181733415235,Slow,98.59136365331696,Li-ion,106,A,1,0.10771207234538928,0.010771207234538928,5.8009452644691865e-06,2.7077087910554,147038.38380002754,1,0.001703077400541324,1.274607890542515,4.58,506.3390034284145
11.639964308639476,3.626683866896643,86.10439266909161,31.906065318549786,22.73414114087956,54.69589503775858,6.735292734506013,Slow,98.6529414530988,Li-ion,665,A,1,0.07001934125690626,0.007001934125690626,2.4513540750255477e-06,2.616672392628872,289741.3531796496,1,0.001107102993182104,1.2529977795580178,4.38,545.266500766755
18.49986646803356,4.098069565358705,72.32435440023028,25.292700538507148,16.023004112407953,63.18070951077773,7.454687476225179,Slow,98.50906250475497,Li-ion,715,B,1,0.10238390201643571,0.010238390201643572,5.241231696055555e-06,2.750738909238599,160224.78393679854,1,0.0016188316305372147,1.2846958182944161,4.85,525.5436293984247
38.70780672643852,4.109524930890758,34.784305682987664,35.56050486289306,24.665885699326505,99.40144502659628,11.996869331682934,Slow,97.6006261336634,Li-ion,672,B,2,0.21384712810162565,0.021384712810162566,2.286529709865655e-05,0.9514175423297246,41901.8458419398,1,0.0033812199794346826,0.7555465077662888,7.8,283.6078003331271
12.094474216224327,3.860372147750783,81.0086643928714,23.75444811384504,31.78293216141505,54.206943465755536,6.309691405316429,Slow,98.73806171893672,Li-ion,869,A,1,0.07591757852166227,0.007591757852166227,2.8817393642963785e-06,3.272489211648538,257616.47193467987,1,0.001200362312865657,1.4012471327318115,4.1,545.266500766755
35.36692972960599,3.915065596004449,81.85423064665173,33.978976569747715,25.11393487562748,43.82896705530916,7.119709236243449,Slow,98.57605815275132,Li-ion,341,C,1,0.13006116379788177,0.013006116379788175,8.457953164229715e-06,2.340097929493027,105731.1220129565,1,0.002056447563667709,1.1849298534916808,4.63,437.31225865155784
88.97248121743476,3.680693402890789,48.78866984619666,25.191528985500984,26.32036849775642,20.90870349512163,7.45059246807359,Normal,98.50988150638528,Li-ion,561,A,0,0.2590795795100034,0.025907957951000336,3.356111425954008e-05,1.8627652426555519,28934.25230709872,1,0.004096407832451505,1.057193996196219,4.84,237.15228721481913
76.15639394234972,3.959715665178905,38.698013648902496,20.67352807748928,32.56067025688914,84.82975272988016,11.910642161815296,Slow,97.61787156763694,Li-ion,179,C,2,0.2791520683038257,0.027915206830382573,3.8962938619151896e-05,1.7854967364125323,25023.184844588948,1,0.004413781746934928,1.035035285315201,7.74,220.96294292096584
82.31328373463637,3.7276330449572863,62.39788719347025,37.58371545202496,26.157473513201463,71.1093821472398,11.920631804936384,Normal,97.61587363901272,Li-ion,622,A,1,0.2217515161783655,0.022175151617836553,2.4586867463701956e-05,1.617207841765676,39082.548945025024,1,0.003506199328596561,0.9850506104050722,7.75,274.27196154540337
77.55532764767725,4.1788747315549815,73.50272763794422,20.77958641322261,16.96015369561482,77.11991839629137,11.343405569402607,Fast,97.73131888611948,Li-ion,483,B,1,0.20998282148361527,0.020998282148361528,2.2046392659109924e-05,3.374844969201066,43390.73861976893,1,0.0033201199269838073,1.4229922633382937,7.37,288.39652996110135
99.1454627800606,3.665235324342525,43.70975983181092,26.46054691508188,18.7055370066708,33.94502362051602,9.10905245313346,Normal,98.17818950937333,Li-ion,995,C,0,0.28833551829547244,0.028833551829547246,4.156868555535937e-05,1.5917293987981225,23491.446516466392,1,0.004558984840694218,0.977260272025254,5.92,214.2534229351795
47.13559092202839,3.551447723131009,25.017418152887757,37.95838373915332,25.82540221883356,76.92064631294278,10.664752592470984,Slow,97.8670494815058,Li-ion,898,A,1,0.25867588723976,0.025867588723975998,3.3456607319638515e-05,0.642157496070484,29022.00993624961,1,0.004090024897212639,0.6207209498980121,6.93,237.50152852774406
43.481627721350485,3.618830533561279,48.74764046159868,37.76236377868072,27.91144362854856,106.7979626730903,12.962029797759085,Normal,97.4075940404482,Li-ion,787,B,2,0.17966365065206355,0.017966365065206356,1.6139513682813366e-05,1.2576023675937393,58344.71260422921,1,0.0028407317440065833,0.86865494907716,8.43,332.04900108376006
79.87716646677971,3.8638417639892126,22.833472967371787,26.50581236723496,15.911703158973376,78.3105757279898,11.845030252366548,Normal,97.6309939495267,Li-ion,225,B,1,0.35887486394084583,0.03588748639408458,6.758339658283417e-05,0.8301326520561566,14580.788497289028,1,0.005674309825180517,0.7057475407209677,7.7,169.53609894019635
48.609462463751655,3.674099990811341,12.29029839151758,36.89742695510458,16.543750604529357,65.79002951270715,9.757846930335074,Fast,98.04843061393298,Li-ion,575,B,1,0.35887486394084583,0.03588748639408458,7.265731876561931e-05,0.32430429659716364,13576.38340301311,1,0.005674309825180517,0.4411151527189903,6.34,163.6736635682982
77.90885866762142,3.994744051819812,67.3212085709269,31.53404797715513,17.538888275099453,106.70601823789474,14.364313518730055,Normal,97.127137296254,Li-ion,563,B,2,0.21501162846412197,0.021501162846412198,2.3115000187396815e-05,2.069253989488143,41467.96567402178,1,0.003399632346842583,1.114249699884584,9.34,282.19440897116465
19.281148195233936,3.616929335530665,40.65437499231625,21.34511827934736,17.465675585978936,44.39953023524723,5.731274176666334,Normal,98.85374516466672,Li-ion,886,B,1,0.1309733132112403,0.013097331321124032,8.577004386764829e-06,1.8193850882360894,104416.7841649915,1,0.0020708699122307067,1.0448114915819282,3.73,434.84417377983607
91.229761601161,3.6173334514018234,16.45406999628859,21.898358736433394,25.37123377331468,116.6734227535108,15.37919124633896,Fast,96.9241617507322,Li-ion,948,C,2,0.35887486394084583,0.03588748639408458,0.00010028171403115782,0.7185698409951388,9873.450598321873,1,0.005674309825180517,0.6566139692369355,10.0,139.83503620182316
55.472713520307146,3.52566999885348,46.86660054057088,39.97785224066581,19.916948849868007,115.8138119804496,14.42367928641945,Slow,97.11526414271611,Li-ion,222,C,2,0.20428139207300333,0.02042813920730033,2.086544357364205e-05,1.1437056355545439,45734.265423522505,1,0.003229972412702781,0.828386009860576,9.38,295.75029223178103
84.38117194969675,4.015481410545949,38.00957455570543,26.53278498851822,22.16279433058289,44.76316430714387,9.275961539172735,Normal,98.14480769216546,Li-ion,573,C,1,0.29856925332968587,0.02985692533296859,4.4571799516923076e-05,1.3805205165970773,21943.395051333235,1,0.004720794399088096,0.9101166463471846,6.03,207.23041094355358
38.804464092755055,3.964663169335264,70.94085757615085,34.963678240976925,34.790106667686445,54.80519554773205,8.25550674566427,Fast,98.34889865086714,Li-ion,233,A,1,0.14726372311181882,0.01472637231118188,1.084330207237722e-05,1.9725695770273302,84435.91102285187,1,0.0023284439087486323,1.0879070485185753,5.37,394.61778016942037
18.21580091075202,4.107789896359281,50.860145907650335,20.807016537193995,26.094636065647087,72.60940132515421,8.001924316160151,Fast,98.39961513676796,Li-ion,948,B,1,0.12129403560609796,0.012129403560609795,7.356121536806679e-06,2.3322835483204862,119672.7447770169,1,0.0019178270955441576,1.1829497575942487,5.2,462.34596360650664
38.73822738313734,3.644088847025738,71.94468122022133,28.22383035989172,16.53516123777476,88.77692063657348,10.74617960686591,Normal,97.85076407862682,Li-ion,706,C,2,0.1400764104750119,0.01400764104750119,9.810700385782012e-06,2.4618498100427617,92500.94483380349,1,0.0022148025178085305,1.2153640960739531,6.99,411.5069472834962
77.7137076493912,4.153712512269534,44.91880839521826,20.2876289214417,18.5416451079458,52.07335823115712,9.23951334780474,Slow,98.15209733043903,Li-ion,870,C,1,0.26807290373704834,0.026807290373704835,3.59315408590064e-05,2.110089787875546,27077.126400376896,1,0.004238604773920683,1.125190593955232,6.01,229.62266619790825
81.24211393532637,3.721309273483725,24.402244281687462,35.287067728728545,16.968483782027374,39.2257918468092,9.095275070436845,Fast,98.18094498591265,Li-ion,925,B,0,0.3519845533109574,0.035198455331095745,6.194656288475712e-05,0.6724777120078004,15886.490924545078,1,0.005565364448297933,0.6352059722677993,5.91,176.85054182999173
81.06563285150985,3.855064366081874,12.101688669536731,32.47486169728018,34.13440867778699,50.94695490886009,9.922604303177843,Normal,98.01547913936444,Li-ion,315,A,1,0.35887486394084583,0.03588748639408458,0.0001291196795148157,0.361515718241787,7685.23257764509,1,0.005674309825180517,0.46573536578734515,6.45,123.50400987349379
18.208549274382133,3.5291010013352744,78.05922525551591,35.2460524900192,26.987194500843312,117.4904272810235,12.46359902830536,Fast,97.50728019433892,Li-ion,282,B,2,0.0907313971486196,0.009073139714861959,4.116093214270268e-06,2.1535924574685885,195461.64585326746,1,0.0014345893513947237,1.1367301678415829,8.1,545.266500766755
15.180288401497986,4.190641086071193,36.032029477538906,36.74239255661304,21.30727486532235,64.47127768583357,7.968740521725016,Normal,98.406251895655,Li-ion,756,A,1,0.13287273746865239,0.013287273746865237,8.827582181206708e-06,0.9546832364559662,101754.4276467411,1,0.002100902446712687,0.756842085162803,5.18,429.7830202236037
49.73774512360393,3.503457986654087,20.452506418047307,31.267907014252803,19.73847987793447,118.33407684142266,13.911455677011393,Normal,97.21770886459772,Li-ion,410,B,2,0.29188933987090154,0.029188933987090156,4.259969336513534e-05,0.6338343050577588,22935.94112291748,1,0.004615175693575237,0.6166851571382721,9.04,211.7625029020872
20.536031478484528,4.107542806164016,89.95633050778132,31.73873013117814,30.95028090592972,91.5984693541724,10.2469438599975,Slow,97.9506112280005,Li-ion,632,B,2,0.09683524239637789,0.00968352423963779,4.688532084982631e-06,2.7477037181143755,175792.27559249205,1,0.0015310996187352787,1.2839868499593854,6.66,545.266500766755
22.869251384755227,3.818317898943701,64.26485888315153,31.619007597763584,28.55091610367552,80.73244167930659,9.452116422401492,Slow,98.10957671551972,Li-ion,632,C,2,0.11656689726587084,0.011656689726587083,6.793920769096044e-06,1.9701659742572193,128305.12775612705,1,0.0018430844756950296,1.0872440317400374,6.14,476.8960481493739
17.569612550349767,3.5977558783294192,96.50219368668336,34.14794000065855,16.454698955573367,79.6142649549897,9.220399707132891,Fast,98.15592005857344,Li-ion,166,B,1,0.08093350428457817,0.008093350428457817,3.2751160578909164e-06,2.7456002737251524,233911.77840756436,1,0.0012796710627913169,1.2834952918632352,5.99,545.266500766755
73.08722183132079,3.5209815129108746,45.05337054121783,27.78460943383577,20.61201626475832,93.95811772217426,12.873434706772349,Normal,97.42531305864551,Li-ion,724,B,2,0.23899507739588402,0.0238995077395884,2.8559323509732297e-05,1.5651895727394667,33830.273540284295,1,0.0037788439706960843,0.9690788118846062,8.37,255.82508659510356
83.96740533613206,3.993276533915653,40.63483938290551,31.937037537755188,30.64851624425576,104.1622007542774,14.475405539884148,Fast,97.10491889202316,Li-ion,771,C,2,0.28725710940830557,0.028725710940830554,4.125832345280761e-05,1.2337126353979606,23663.97713616726,1,0.004541933699032143,0.8603647954436399,9.41,215.02064288628654
17.32139025777098,3.9714027033274415,23.87305388606384,38.58279040030925,19.81341029514306,104.3812863658306,11.493649563389896,Normal,97.70127008732202,Li-ion,931,A,2,0.1697498298754864,0.01697498298754864,1.4407502371378288e-05,0.6031170022282544,64903.446119706445,1,0.002683980474163168,0.6015564822499652,7.47,349.1352990073286
17.635394267667273,4.178938432275089,59.834033682221005,26.838105562109806,32.48614668274161,66.0329050642765,7.726417080178563,Slow,98.45471658396428,Li-ion,331,A,1,0.11098171516783882,0.011098171516783882,6.158470550797653e-06,2.1493572380033132,139694.64467358493,1,0.0017547749928121345,1.13561188035437,5.02,495.1201744689175
98.7975620651058,3.565730501052593,58.75343311690036,30.5535493244339,31.612455208635826,41.758793993164446,9.947455068907356,Normal,98.01050898621853,Li-ion,936,C,1,0.24486727469502959,0.024486727469502957,2.997999110828554e-05,1.862022953829916,32278.89887071504,1,0.00387169156237203,1.0569833358657788,6.47,250.07819640603242
43.68437161805083,3.970821482757589,78.5711631344383,24.232717971397225,19.493147952835333,33.3778144993968,6.177339021088803,Normal,98.76453219578224,Li-ion,167,B,0,0.14858386007046254,0.014858386007046252,1.1038581736719396e-05,3.113860473671657,83066.26327500498,1,0.0023493171068120406,1.3668636670140129,4.02,391.65152407678755
43.357793236020186,3.8106251535132,85.0284965743827,39.91262218997767,22.98665160398445,115.33071675823726,13.774413834486332,Normal,97.24511723310272,Li-ion,605,B,2,0.13939572334332345,0.013939572334332346,9.715583843204186e-06,2.0782949618714994,93322.02655800217,1,0.0022040399092580184,1.116681233442606,8.95,413.17404278161354
98.74009574405838,3.984838166558316,33.3401407585385,36.08828119354946,18.617838027577967,54.7822347433046,11.30660507548911,Slow,97.73867898490218,Li-ion,150,A,1,0.3435329522785309,0.034353295227853096,5.900744465060172e-05,0.8989400340379524,16664.5989647215,1,0.005431732902610442,0.7344140660572696,7.35,181.06044380128426
17.51506450288019,3.978273619802752,40.8203180951242,21.066959939777952,29.61740691552321,32.5643492412314,4.642796992235524,Fast,99.0714406015529,Li-ion,690,C,0,0.13065168139480968,0.013065168139480969,8.53493092564543e-06,1.8498387728316579,104877.52955927249,1,0.0020657844666912167,1.0535194652682003,3.02,435.711629357936
60.256382476222456,3.93249306814085,96.97756472797666,33.49572604334821,26.5671952623308,43.87517710860241,8.343870185028734,Normal,98.33122596299424,Li-ion,719,C,1,0.15631471868622168,0.015631471868622168,1.221714563897631e-05,2.8112921759093332,75659.30098031754,1,0.002471552714284718,1.2987591406976122,5.42,375.066945533704
20.693612464126478,3.96121982916286,46.160092058889184,32.972779135376314,25.971768301093768,115.46663568790687,12.30553922063405,Fast,97.5388921558732,Li-ion,931,C,2,0.13325984226726914,0.013325984226726914,8.879092780548726e-06,1.3587375903204237,101223.86966229664,1,0.0021070231109967356,0.9029078326120857,8.0,428.7643393019397
20.57736220993944,3.775705083957911,99.44635500097284,25.505764269037204,23.054789694936616,100.0137582752076,10.638636180216132,Slow,97.87227276395676,Li-ion,600,B,2,0.08838924996693742,0.008838924996693743,3.906329754858874e-06,3.751876534914386,203818.34282737976,1,0.0013975567528474245,1.500375260042844,6.92,545.266500766755
68.42892719044572,3.955863083929045,89.22832859340343,23.12413137373244,25.392233516060152,44.165892081918514,8.25814393503545,Normal,98.34837121299292,Li-ion,285,C,1,0.17417632083096304,0.017417632083096303,1.5168695369105287e-05,3.6987167417998603,61847.90901007223,1,0.002753969441470374,1.4897080402145637,5.37,341.3079076437564
77.1440391338881,3.5746151212155937,66.10653623434962,32.71880653653422,34.93052617597238,26.803731409166968,7.7267865676183645,Normal,98.45464268647632,Li-ion,578,B,0,0.20424133007158438,0.020424133007158438,2.0857260454704943e-05,1.96052420072233,45751.387831622895,1,0.0032293389768422377,1.0845803430052556,5.02,295.8032282179299
35.714087765367466,4.184021928954922,45.56239689378867,29.10343983467313,17.660195978146575,97.7727910067793,11.388608963900303,Fast,97.72227820721994,Li-ion,742,A,2,0.1810979254670134,0.01810979254670134,1.639822930422797e-05,1.5135279271742867,57477.11347596668,1,0.0028634096200358737,0.9529516022886849,7.4,329.7061014600141
88.17392153705143,3.7848355725060094,13.55135796018094,33.35521183206306,18.17473526748619,105.8322938878858,14.89581449244621,Fast,97.02083710151076,Li-ion,166,A,2,0.35887486394084583,0.03588748639408458,0.000123132971537389,0.3944483889787493,8055.877399976675,1,0.005674309825180517,0.48648641644680024,9.68,126.4238811687029
30.123625466750735,4.109527415236082,52.7991433738144,36.74734159540301,33.98546212491234,104.48640854105084,12.050749064861929,Fast,97.58985018702762,Li-ion,904,B,2,0.15312148150798918,0.015312148150798918,1.1723094049600738e-05,1.3987513065090775,78597.23398267112,1,0.0024210632013229993,0.9161063169225756,7.83,381.75873065249647
11.09390272208347,3.8969113826906674,30.497476249288862,20.38289735993673,33.140839208300434,88.72343434606829,8.967459532940035,Normal,98.206508093412,Li-ion,384,B,2,0.11906126451668113,0.011906126451668112,7.087792354155556e-06,1.4262555600359996,123643.13476547082,1,0.0018825238848624944,0.9250693682214323,5.83,469.12200001396207
13.884392075551853,4.114960892910943,91.85091498435176,32.19394850305232,19.16630780017036,26.09055432351827,4.478129889223398,Fast,99.10437402215533,Li-ion,516,C,0,0.07886867544232297,0.007886867544232297,3.1101339830132393e-06,2.767098194898558,243301.0709949839,1,0.001247023252191642,1.2885103480139906,2.91,545.266500766755
57.49309981776699,3.728923213094267,58.00479658888264,36.76309949977285,28.384380598497334,20.982755256978784,6.461372903958558,Normal,98.70772541920827,Li-ion,288,B,0,0.19225056664470655,0.019225056664470656,1.848014018760538e-05,1.5360178946442558,51334.33283176625,1,0.003039748360276339,0.9600055920600429,4.2,312.498930458941
16.641690826185897,4.0654921593588815,21.758710944111662,39.21840293857649,23.36779066756667,52.93792693020757,7.204498599088752,Fast,98.55910028018224,Li-ion,957,C,1,0.17633507512108965,0.017633507512108963,1.554702935898016e-05,0.5410137985176247,60433.80828700196,1,0.0027881023437976737,0.5697440470163552,4.68,337.60836326424925
59.84688559611888,4.033599594343631,81.14588148473965,30.718701577042363,22.156224986711862,89.33775385188524,11.973092179648498,Fast,97.6053815640703,Li-ion,487,C,2,0.17247808776394968,0.01724780877639497,1.4874345379354367e-05,2.5582977060912264,62994.72363128536,1,0.002727118019022496,1.2389425425154856,7.78,344.2718639489712
66.64587743217362,4.072483951322515,34.819081142622125,23.07382085688409,18.2291566812848,101.16270144448536,12.916210034826664,Slow,97.41675799303466,Li-ion,830,C,2,0.27919502979051053,0.02791950297905105,3.8974932329862025e-05,1.4463462758827228,25015.677118557152,1,0.004414461027682883,0.9315620030516668,8.4,220.93060168909264
50.90869582909959,3.8811423685725943,94.9637884442858,25.54025048651957,26.069435524197,64.63263599865613,9.20850031566897,Normal,98.1582999368662,Li-ion,275,A,1,0.14424366771737834,0.014424366771737833,1.0403117838280727e-05,3.5781044528016106,87695.31405200073,1,0.002280692640217082,1.4652176192228124,5.99,401.55918389055
62.58828807307902,3.727210080930189,51.640804455885416,31.663816085541956,19.202143858247037,89.29202292247886,12.15360711813762,Fast,97.56927857637248,Li-ion,570,A,2,0.21254063458194444,0.021254063458194444,2.2586760674247824e-05,1.580978913200019,42396.66539253974,1,0.0033605625030824694,0.9739544896554516,7.9,285.20973223848154
14.090174230731208,3.777320884126479,53.5066692375832,27.0984932175402,15.503981896421394,42.51610242159319,5.6024419075463365,Slow,98.87951161849074,Li-ion,332,C,1,0.09973467182622185,0.009973467182622186,4.973502382142087e-06,1.9042540403619297,167405.97659917598,1,0.0015769436233014304,1.0689024390547333,3.64,535.5370488671847
35.28668706330073,3.986827044682904,87.71927702630906,21.03978703955415,22.09663711086325,86.23179135395823,10.002306317972597,Slow,97.99953873640548,Li-ion,762,C,2,0.1266402091196605,0.012664020911966051,8.018871282935673e-06,3.9800419518066072,110878.61979936103,1,0.0020023575208907717,1.5453236460638153,6.5,446.79221708793136
95.53703356689029,3.771990670889242,62.98583699181879,20.63487530745977,30.604252970712672,80.96819082757774,12.555944679348984,Normal,97.4888110641302,Li-ion,551,A,2,0.23919369551639813,0.023919369551639813,2.860681198739569e-05,2.911310377189976,33776.010751367736,1,0.0037819843989231163,1.3216604050640186,8.16,255.6265448461582
51.009107750714165,3.666280891612029,35.72051999732832,21.69130756194476,20.223248650217204,35.636214164487505,6.604705279340238,Fast,98.67905894413197,Li-ion,328,C,0,0.22881149826806146,0.022881149826806148,2.6177350869837552e-05,1.574193990355789,36795.344946951314,1,0.0036178274468137333,0.9718623329533219,4.29,266.4188306963607
51.7328564445984,3.922414015366965,56.0147915980676,33.180908202644645,29.700503723796466,67.44349141471741,9.865979183588603,Normal,98.02680416328228,Li-ion,381,B,1,0.19033058530158078,0.01903305853015808,1.811286585062116e-05,1.638774232269628,52320.77741850003,1,0.0030093907897298052,0.9915969641753533,6.41,315.3392420089081
97.695532689955,3.765850046125461,98.26654092250864,23.933071699059173,20.22666035770768,76.93049844122021,12.492305089552394,Normal,97.50153898208951,Li-ion,393,C,1,0.19349334370256657,0.019349334370256658,1.871983702859978e-05,3.9412127839112836,50710.3582321545,1,0.0030593983909095413,1.5377671053663393,8.12,310.6861048405879
83.24155177362537,3.738873479338309,96.04424292507396,20.600520106587854,15.129287155794213,69.20017294320827,10.958784672611351,Fast,97.80824306547773,Li-ion,927,B,1,0.18001338547096538,0.018001338547096537,1.6202409474359186e-05,4.446385663453623,58131.39150597108,1,0.0028462615370305647,1.6333497476266905,7.12,331.474831030904
71.62580552984913,3.7661369331501,28.04270639755625,37.94731731581864,24.92478443801628,51.02352837447047,9.730616840155928,Normal,98.05387663196882,Li-ion,550,C,1,0.31015076046747536,0.03101507604674754,4.809674710927665e-05,0.7200163793095595,20367.9481610922,1,0.004903914105552657,0.6572745450614497,6.32,199.80678612952994
75.3147557549524,4.03541828307949,90.37811846758734,21.247881371965544,33.82948475012131,66.39854174403808,10.361343668349072,Slow,97.92773126633018,Li-ion,246,C,1,0.1833802948949565,0.01833802948949565,1.6814166277880606e-05,4.062324720117953,56135.09969544151,1,0.0028994970493070524,1.5612158185436027,6.73,326.0412194855133
65.20736763422109,4.069090017101265,15.62118342571643,26.705581001565918,18.48818534222999,33.32842580821732,7.373016249140794,Slow,98.52539675017184,Li-ion,785,B,0,0.35887486394084583,0.03588748639408458,8.492783211451607e-05,0.5638280397308225,11637.67286328485,1,0.005674309825180517,0.5816328943917233,4.79,151.6825333061941
47.6418732661557,4.002686153358546,89.51182866874547,21.3403307550242,24.432989815011908,112.77457330754072,12.846991310020725,Slow,97.43060173799586,Li-ion,889,C,2,0.14595869420941412,0.014595869420941415,1.0651970207658633e-05,4.00673694809173,85822.39588483651,1,0.002307809590028891,1.550497394017493,8.35,397.59042556380575
93.9455635018612,4.168866587168455,50.348714983248,39.50686266958141,16.828439836342763,106.7702097919239,15.570138791232456,Normal,96.8859722417535,Li-ion,433,B,2,0.27890284278907074,0.027890284278907072,3.889339785791255e-05,1.2429675285876267,25066.804376044336,1,0.00440984114554666,0.8635858481659922,10.12,221.15074101336592
12.37302770475268,3.5052940124847,93.3744346057078,38.75930462867788,23.147310484256646,97.5877254469693,10.688927070585638,Fast,97.86221458588288,Li-ion,241,B,2,0.06815319584685324,0.006815319584685324,2.322429052069767e-06,2.34849264789098,300984.6062407358,1,0.0010775966434779219,1.1870533217739578,6.95,545.266500766755
43.881703019024464,3.953232299908222,11.720448498678763,21.702069722395706,25.427540429474824,100.7957328109019,11.678833037979503,Normal,97.6642333924041,Li-ion,143,A,2,0.35887486394084583,0.03588748639408458,7.400508852939517e-05,0.5162722448656953,13332.428767257452,1,0.005674309825180517,0.5565638749680195,7.59,162.21599068983662
97.29229580331427,3.746135881067744,36.94560295345131,25.37124334907285,32.81316910923685,84.6407375228089,13.186571751186769,Slow,97.36268564976264,Li-ion,154,B,2,0.3140867455302225,0.03140867455302225,4.9325241858883364e-05,1.4009806994841687,19870.744045385665,1,0.004966147493726066,0.9168360920527187,8.57,197.40106688374317
85.79070308221378,3.570994579914452,42.28439728753121,22.019562136355223,26.93890446826345,65.83634794263062,10.876875589481005,Slow,97.8246248821038,Li-ion,406,C,1,0.26916874939289426,0.026916874939289428,3.622590782486736e-05,1.8368897304415135,26863.011768701253,1,0.004255931615103053,1.049825622789284,7.07,228.73682771602657
47.33375521038987,3.699411031373346,28.963446748048284,39.46153595824597,29.99719862576537,83.89630219732845,11.33112307487583,Normal,97.73377538502484,Li-ion,516,B,2,0.24588195204644292,0.02458819520464429,3.0228967171084627e-05,0.7158266749422695,32021.552122476696,1,0.003887735019975296,0.6553594471474121,7.37,249.11036828712375
15.07379469858344,4.062118128482864,10.7976956602122,39.35522930539124,26.44245927444413,63.50145943402234,8.013239486367263,Fast,98.39735210272654,Li-ion,896,A,1,0.23813434224337168,0.02381343422433717,2.835398247784164e-05,0.26756620755391636,34066.92774157194,1,0.0037652345529755275,0.40067408767269913,5.21,256.68894102370183
87.82501386295479,3.877412893672678,99.80387701137803,28.79480973015817,18.61570301124759,49.265509766740784,9.936450326884046,Normal,98.0127099346232,Li-ion,424,C,1,0.18471681534087225,0.018471681534087226,1.706015093483695e-05,3.349706808510242,55370.52284934451,1,0.0029206292930494407,1.4176826461187093,6.46,323.930491606699
83.16109082170698,3.7179153894092023,70.9139168971656,25.567369633253133,20.375952300603963,74.54279502117132,11.648322607845616,Fast,97.67033547843089,Li-ion,809,C,1,0.20880654271003166,0.020880654271003166,2.1800086139258142e-05,2.669211061391865,43859.48342002788,1,0.003301521326544639,1.2655143763842112,7.57,289.88499323681935
